,CO2,HR,OCC,DAY
728,-1.2,1.81E-05,1,5
729,4.65,2.47E-06,1,5
730,4.85,2.19E-05,1,5
731,2.73,2.83E-06,1,5
732,-5.08,-7.43E-06,0.4,5
733,-13.65,-5.65E-05,0.8,5
734,-17.21666667,-1.08E-05,1,5
735,-8.383333333,6.46E-06,1,5
736,6.22,-2.32E-05,1,5
737,9.363333333,5.91E-06,1,5
738,10.81666667,2.42E-05,1,5
739,12.2,3.72E-06,1,5
740,13.55,3.01E-05,1,5
741,17.31666667,1.71E-05,1,5
742,2.7,1.64E-05,1,5
743,-3.75,1.17E-05,1,5
744,-1.716666667,-2.90E-06,1,5
745,8.066666667,3.47E-05,1,5
746,25.36666667,2.48E-05,1,5
747,22.1,1.23E-05,1,5
748,6.783333333,5.56E-06,1,5
749,1.783333333,6.96E-06,1,5
750,-9.133333333,-4.74E-06,1,5
751,2.133333333,8.09E-06,1,5
752,-12.15,-4.20E-06,1,5
753,-18.68333333,-1.35E-05,1,5
754,-12.97333333,-7.08E-06,1,5
755,-5.976666667,3.57E-05,1,5
756,19.75,4.23E-05,1,5
757,17.35,4.54E-05,1,5
758,-1.316666667,5.71E-06,0.6,5
759,-16.1,-1.88E-05,0,5
760,-31.21666667,-4.39E-05,0.2,5
761,-24.81666667,-3.18E-05,1,5
762,-4.716666667,6.98E-06,1,5
763,-14.8,2.37E-05,0.2,5
764,-21,-2.07E-05,0,5
765,-19.05,-5.55E-05,0.6,5
766,-16.53333333,-4.51E-06,0,5
767,-14.25,-3.24E-05,0,5
768,-17.13333333,-3.79E-05,0,5
769,-18.81666667,-1.73E-05,0,5
770,-17.45,-1.12E-05,0.4,5
771,-11.35,1.58E-05,0,5
772,-11.68333333,-9.80E-06,0,5
773,-22.13333333,-8.53E-06,0,5
774,-18.6,-1.05E-05,0,5
775,-19.51666667,-1.12E-05,0.2,5
776,-20.08333333,-1.37E-05,0.2,5
777,-4.25,-6.63E-06,0,5
778,-11.78333333,-2.90E-06,0.6,5
779,24.31,6.66E-05,1,5
780,40.70666667,8.42E-05,1,5
781,11.76666667,4.67E-05,1,5
782,69.2,5.43E-05,1,5
783,52.28333333,0.000111501,1,5
784,45.41666667,5.59E-05,1,5
785,27.93333333,1.02E-05,1,5
786,2.15,8.24E-06,1,5
787,20.6,1.74E-05,1,5
788,17.78333333,3.15E-05,1,5
789,5.7,-2.19E-05,1,5
790,4.883333333,2.62E-05,1,5
791,7.85,1.17E-05,1,5
792,-3.433333333,-3.50E-05,1,5
793,-10.3,-7.68E-05,1,5
794,-15.48333333,-3.57E-05,1,5
795,-14.01666667,-3.37E-05,1,5
796,5.583333333,-2.62E-05,1,5
797,1.35,-1.47E-05,1,5
798,-4.45,-9.33E-06,1,5
799,3.583333333,-1.51E-05,1,5
800,-14.33333333,-2.06E-05,1,5
801,14.83333333,-3.45E-05,1,5
802,-1.716666667,-2.52E-05,1,5
803,-4.166666667,-8.02E-07,1,5
804,16.2,1.50E-05,1,5
805,-10.91666667,-4.39E-05,1,5
806,-5.683333333,-3.29E-05,1,5
807,-13.45,-2.32E-05,1,5
808,5.933333333,1.32E-05,1,5
809,14.2,7.35E-06,1,5
810,-14.55,-6.12E-05,1,5
811,0.95,7.12E-06,1,5
812,-20.33333333,-4.67E-05,1,5
813,-21.31666667,-5.51E-05,1,5
814,-15.91666667,-1.13E-05,1,5
815,-12.86666667,-4.31E-05,1,5
816,-23.58333333,-2.95E-05,1,5
817,-25.15,-5.41E-05,1,5
818,-12.1,-3.63E-05,1,5
819,-19.51666667,-4.52E-05,1,5
820,-7.566666667,-1.22E-05,1,5
821,-13.93333333,-3.27E-05,1,5
822,-8.05,-1.58E-05,1,5
823,-20.05,-5.00E-05,1,5
824,-13.98333333,-6.22E-06,1,5
825,-0.9,-6.19E-06,0,5
826,-35.13333333,-7.11E-05,0,5
827,-33.63333333,-4.02E-05,0,5
828,-18.56666667,-3.98E-05,0,5
829,-8.1,-2.12E-05,0,5
830,-25.46666667,-4.36E-05,0,5
831,-26.96666667,-8.73E-05,0,5
832,-32.33333333,-8.38E-05,0,5
833,-27.06666667,-0.000117793,0,5
834,-4.166666667,-4.30E-06,0,5
835,-19.26666667,-6.62E-05,0,5
836,-13.73333333,-4.00E-05,0,5
837,-11.33333333,-6.53E-06,0,5
838,-13.93333333,-4.79E-05,0,5
839,-19.01666667,-6.64E-05,0,5
840,-13.71666667,-5.71E-05,0,5
841,-3.966666667,-8.09E-06,0,5
842,-5.866666667,-8.60E-06,0,5
843,-9.333333333,-2.36E-05,0,5
844,-6.516666667,-1.93E-05,0,5
845,-13.05,-4.18E-05,0,5
846,-0.5,1.16E-05,0,5
847,-4.616666667,-1.08E-05,0,5
848,-7.383333333,-5.27E-06,0,5
849,-1.2,-1.76E-06,0,5
850,-2.2,-1.40E-05,0,5
851,-1.55,5.31E-06,0,5
852,-3.283333333,8.58E-06,0,5
853,-0.816666667,-2.94E-07,0,5
854,-3.85,8.14E-07,0,5
855,-2.7,4.47E-06,0,5
856,0.9,-5.52E-07,0,5
857,1.866666667,-4.55E-06,0,5
858,-8.166666667,1.13E-05,0,5
859,3.45,1.41E-05,0,5
860,-0.95,-5.83E-06,0,5
861,-2.8,1.13E-06,0,5
862,1.1,1.00E-05,0,5
863,-2.633333333,7.30E-06,0,5
864,-1.733333333,-3.76E-06,0,5
865,2.566666667,1.91E-05,0,5
866,-7.1,-4.48E-06,0,5
867,0.4,-3.75E-06,0,5
868,-1.8,1.24E-05,0,5
869,0.266666667,5.79E-06,0,5
870,0.033333333,8.08E-06,0,5
871,2.8,2.03E-05,0,5
872,-2.866666667,2.58E-06,0,5
873,-3.066666667,-1.08E-05,0,5
874,0.033333333,1.10E-05,0,5
875,-0.8,7.70E-06,0,5
876,-6.7,1.01E-05,0,5
877,8.1,3.01E-06,0,5
878,-4.1,9.19E-06,0,5
879,0.8,4.20E-06,0,5
880,0.9,1.08E-05,0,5
881,-2,-7.81E-06,0,5
882,1.233333333,1.13E-05,0,5
883,-5.066666667,3.03E-06,0,5
884,-2.35,9.20E-06,0,5
885,1.7,2.92E-06,0,5
886,-0.916666667,-6.47E-06,0,5
887,-2.333333333,-1.15E-05,0,5
888,1.1,-3.59E-06,0,5
889,1.366666667,0,0,5
890,-4.733333333,-2.60E-06,0,5
891,0.4,-1.10E-05,0,5
892,3.066666667,-3.25E-06,0,5
893,-1.266666667,-2.59E-06,0,5
894,-4.433333333,-3.07E-06,0,5
895,2.233333333,-1.99E-05,0,5
896,4.616666667,2.64E-06,0,6
897,-0.35,-6.29E-06,0,6
898,2.733333333,-8.73E-06,0,6
899,-3.9,-1.16E-05,0,6
900,-0.333333333,-2.03E-05,0,6
901,-0.6,-7.78E-06,0,6
902,-1.266666667,-4.72E-07,0,6
903,0.366666667,-5.23E-06,0,6
904,-0.366666667,-1.53E-06,0,6
905,-0.1,8.60E-06,0,6
906,1.733333333,-1.25E-05,0,6
907,-2.733333333,-3.70E-06,0,6
908,-2.033333333,-1.13E-06,0,6
909,-3,1.21E-06,0,6
910,6.333333333,-2.01E-05,0,6
911,-2.1,-8.23E-06,0,6
912,0.95,6.55E-06,0,6
913,-1.95,-2.53E-05,0,6
914,-3.6,-2.95E-05,0,6
915,1.2,-9.43E-06,0,6
916,0.7,3.07E-06,0,6
917,-0.3,1.59E-06,0,6
918,-3.266666667,-9.98E-06,0,6
919,0.866666667,-1.66E-05,0,6
920,-4.3,-5.04E-06,0,6
921,2.6,-5.82E-06,0,6
922,3.033333333,-2.76E-06,0,6
923,-1.1,-4.14E-06,0,6
924,2.266666667,-1.26E-05,0,6
925,-4,-1.52E-05,0,6
926,-0.3,1.31E-06,0,6
927,1.933333333,-1.75E-05,0,6
928,-2.566666667,-1.33E-05,0,6
929,-0.766666667,-2.08E-05,0,6
930,-1.166666667,1.94E-05,0,6
931,1.533333333,-1.08E-05,0,6
932,3.3,-7.22E-06,0,6
933,-3.733333333,-1.50E-06,0,6
934,-2.033333333,-8.66E-06,0,6
935,0.266666667,1.45E-06,0,6
936,2.933333333,4.10E-07,0,6
937,0,3.52E-06,0,6
938,0.9,-1.85E-05,0,6
939,1.4,6.05E-06,0,6
940,-2.666666667,-7.06E-06,0,6
941,-2.433333333,-3.43E-05,0,6
942,-1.333333333,4.15E-06,0,6
943,4.8,7.18E-06,0,6
944,-0.366666667,-1.57E-06,0,6
945,-1.233333333,-1.97E-05,0,6
946,1.133333333,-8.88E-06,0,6
947,-1.3,6.08E-06,0,6
948,2,5.97E-06,0,6
949,0.5,-7.72E-06,0,6
950,-0.6,8.64E-06,0,6
951,-1.3,-1.26E-06,0,6
952,1.966666667,-1.08E-05,0,6
953,-4.966666667,-2.20E-06,0,6
954,1.433333333,3.87E-06,0,6
955,0.266666667,-1.99E-06,0,6
956,0.9,-3.94E-07,0,6
957,-3.866666667,-1.15E-05,0,6
958,2.166666667,6.33E-06,0,6
959,0.833333333,-4.13E-07,0,6
960,0.033333333,3.84E-06,0,6
961,-1.266666667,-5.69E-06,0,6
962,1,-1.56E-06,0,6
963,2.45,-1.99E-06,0,6
964,4.05,4.29E-06,0,6
965,-1.3,3.09E-06,0,6
966,-1,-9.67E-07,0,6
967,-1.2,-7.50E-06,0,6
968,-1.3,-6.94E-07,0,6
969,-1.233333333,7.69E-06,0,6
970,4.133333333,-1.12E-05,0,6
971,-4.1,-4.00E-06,0,6
972,-0.516666667,-2.04E-06,0,6
973,0.916666667,8.26E-07,0,6
974,2.7,-3.48E-11,0,6
975,-0.933333333,4.90E-06,0,6
976,-2.016666667,-1.27E-05,0,6
977,0.75,-4.23E-06,0,6
978,0,-1.54E-05,0,6
979,-0.966666667,3.36E-06,0,6
980,0.466666667,0,0,6
981,1.1,-9.77E-07,0,6
982,4,5.73E-06,0,6
983,-0.166666667,-8.39E-07,0,6
984,-0.933333333,-5.00E-06,0,6
985,-5.066666667,-1.06E-05,0,6
986,4.466666667,5.86E-06,0,6
987,3.05,9.26E-06,0.2,6
988,15.63333333,4.16E-06,0.2,6
989,6.766666667,4.01E-05,1,6
990,25.93333333,6.80E-05,1,6
991,18.71666667,2.26E-05,1,6
992,21.26666667,6.17E-05,1,6
993,18.33333333,3.45E-05,1,6
994,22.25,2.05E-05,1,6
995,14.66666667,2.50E-05,1,6
996,11.6,-6.14E-07,1,6
997,-1.266666667,2.89E-06,1,6
998,15.83333333,4.97E-06,1,6
999,10.95,8.63E-06,1,6
1000,11.78333333,-3.09E-06,1,6
1001,6.4,1.47E-06,1,6
1002,10.91666667,4.30E-07,1,6
1003,-4.033333333,1.19E-05,1,6
1004,35.35666667,4.70E-05,1,6
1005,32.89333333,6.83E-05,1,6
1006,29.46666667,5.49E-05,1,6
1007,15.53333333,1.60E-05,1,6
1008,19.25,6.28E-05,1,6
1009,7.833333333,2.31E-06,1,6
1010,-3.916666667,-1.01E-05,1,6
1011,16.26666667,5.18E-06,1,6
1012,3.483333333,1.35E-05,1,6
1013,10.11666667,2.92E-06,1,6
1014,-7.15,-3.75E-06,1,6
1015,2.116666667,1.24E-05,1,6
1016,27.95,3.52E-05,1,6
1017,9.6,1.01E-05,1,6
1018,1.216666667,-8.38E-07,1,6
1019,4.933333333,1.05E-05,1,6
1020,-10.88333333,-3.70E-05,1,6
1021,-13.01666667,-1.98E-05,1,6
1022,11.32,9.69E-06,1,6
1023,0.58,1.75E-05,1,6
1024,15.95,4.14E-05,1,6
1025,-1.1,-7.67E-06,1,6
1026,2.45,3.92E-07,1,6
1027,-3.116666667,-1.96E-05,1,6
1028,-4.833333333,-1.04E-05,1,6
1029,-11.4,-7.40E-06,1,6
1030,-7.5,-1.27E-06,1,6
1031,-1.35,-6.75E-06,1,6
1032,0.95,-8.01E-06,1,6
1033,-13.53333333,-1.20E-05,0.4,6
1034,-12.76666667,-6.05E-06,0.8,6
1035,-10.76666667,-9.83E-06,1,6
1036,-3.766666667,-7.24E-06,1,6
1037,4.733333333,-1.23E-05,1,6
1038,2.47,2.37E-05,1,6
1039,8.946666667,-8.58E-06,1,6
1040,-5.166666667,1.22E-06,1,6
1041,6.9,-3.15E-06,1,6
1042,-2.933333333,-3.18E-06,1,6
1043,0.583333333,2.52E-06,1,6
1044,8.9,4.73E-06,1,6
1045,6.216666667,1.91E-05,1,6
1046,-10.25,-1.73E-05,1,6
1047,-21.18333333,-3.59E-05,1,6
1048,-18.35,-2.15E-05,1,6
1049,-11.23333333,1.13E-06,0.8,6
1050,-0.55,-1.66E-05,0,6
1051,-26.05,-2.69E-05,0,6
1052,-16.90333333,-2.32E-05,0,6
1053,-23.06333333,-3.36E-05,0,6
1054,-25.35,-3.83E-05,0.6,6
1055,-7.883333333,-1.85E-05,1,6
1056,2.05,-2.91E-06,1,6
1057,7.133333333,2.19E-05,1,6
1058,-8.483333333,-4.17E-06,1,6
1059,-3.216666667,-7.00E-06,0.2,6
1060,-7.083333333,1.16E-05,0.6,6
1061,-16.75,-1.69E-05,1,6
1062,-1.516666667,3.61E-07,1,6
1063,-0.783333333,-8.18E-07,1,6
1064,13,9.95E-06,1,6
1065,32.05,3.92E-05,1,6
1066,37.86666667,6.20E-05,1,6
1067,21.36666667,4.78E-05,1,6
1068,20.13333333,3.92E-05,1,6
1069,13.63333333,4.35E-05,1,6
1070,20.26666667,5.56E-05,1,6
1071,23.1,4.39E-05,1,6
1072,18.38333333,1.52E-05,1,6
1073,23.81666667,1.63E-05,1,6
1074,23.48333333,5.76E-05,1,6
1075,19.21666667,4.19E-05,1,6
1076,7.05,4.58E-06,1,6
1077,15.81666667,4.26E-05,1,6
1078,7.483333333,3.46E-06,1,6
1079,-17.15,-4.15E-05,1,6
1080,-17.4,-1.91E-05,1,6
1081,-19.25,-2.93E-05,1,6
1082,14.21666667,1.59E-05,1,6
1083,2.65,-9.90E-07,1,6
1084,-11.58333333,-1.90E-05,1,6
1085,6.416666667,-5.41E-06,1,6
1086,-17.93333333,-5.21E-05,1,6
1087,2.013333333,1.25E-05,1,6
1088,4.803333333,3.21E-06,1,6
1089,17.01666667,2.44E-05,1,6
1090,-9.216666667,-1.65E-05,1,6
1091,1.783333333,6.06E-06,1,6
1092,10.31666667,6.70E-07,1,6
1093,3.416666667,-3.12E-05,1,6
1094,4.366666667,5.23E-06,1,6
1095,18.36666667,3.57E-05,1,6
1096,25.73333333,3.75E-05,1,6
1097,10.61666667,3.57E-06,1,6
1098,2.083333333,6.69E-06,1,6
1099,-14.55,-1.39E-05,1,6
1100,-6.483333333,9.12E-06,1,6
1101,-16.5,-2.18E-05,1,6
1102,-17.7,-1.12E-05,1,6
1103,-16.3,-3.18E-05,1,6
1104,-10.91666667,-7.71E-07,1,6
1105,-24.9,-3.20E-05,1,6
1106,-7.033333333,-1.96E-05,1,6
1107,-22.41666667,-2.24E-05,1,6
1108,-3.333333333,1.16E-05,1,6
1109,-11.85,-1.20E-05,1,6
1110,-14.55,-2.86E-05,1,6
1111,-11.23333333,2.62E-06,1,6
1112,1.633333333,-5.74E-06,0.4,6
1113,-20.88333333,-6.71E-05,0,6
1114,-21.73333333,-2.75E-05,0,6
1115,-20.9,-3.05E-05,0,6
1116,-24.56666667,-4.61E-05,0,6
1117,-25.71666667,-4.48E-05,0,6
1118,-21.25,-3.03E-05,0,6
1119,-18.3,-2.90E-05,0,6
1120,-16.26666667,-1.53E-05,0,6
1121,-17.83333333,-2.46E-05,0,6
1122,-15.16666667,-1.06E-05,0,6
1123,-4.166666667,-5.05E-06,0,6
1124,-17.43333333,-3.39E-05,0,6
1125,-18.23333333,-3.13E-05,0,6
1126,-10.82,-1.76E-05,0,6
1127,-0.946666667,-2.60E-05,0,6
1128,-7.666666667,-8.43E-06,0,6
1129,-11.86666667,-1.61E-05,0,6
1130,-7.3,-2.54E-05,0,6
1131,-6.8,5.43E-06,0,6
1132,-3.8,-9.18E-07,0,6
1133,-5.8,8.72E-06,0,6
1134,-4.9,-1.73E-05,0,6
1135,-1.8,-1.09E-05,0,6
1136,-2.533333333,3.27E-06,0,6
1137,-11.36666667,-2.33E-06,0,6
1138,-0.3,-9.70E-06,0,6
1139,-0.333333333,-1.30E-05,0,6
1140,2.033333333,8.27E-07,0,6
1141,-4.766666667,4.43E-06,0,6
1142,-0.4,-8.98E-07,0,6
1143,-2.533333333,-4.46E-06,0,6
1144,-2.7,-6.38E-06,0,6
1145,-1.7,-1.99E-05,0,6
1146,2.333333333,2.44E-06,0,6
1147,-2.466666667,-7.55E-06,0,6
1148,-2.6,-3.91E-06,0,6
1149,-1.133333333,4.62E-06,0,6
1150,-3.4,-1.05E-05,0,6
1151,6.866666667,1.49E-06,0,6
1152,-3.933333333,-6.52E-06,0,6
1153,-4.4,-1.27E-06,0,6
1154,1.166666667,-9.31E-06,0,6
1155,0.766666667,-3.67E-07,0,6
1156,0.933333333,4.11E-06,0,6
1157,-2.933333333,-8.61E-06,0,6
1158,-0.266666667,-1.93E-05,0,6
1159,1.666666667,-2.35E-06,0,6
1160,-2.266666667,-2.37E-06,0,6
1161,-1.1,-9.41E-06,0,6
1162,-2.3,3.86E-06,0,6
1163,3.966666667,1.28E-05,0,6
1164,-4.2,-1.94E-05,0,6
1165,3.233333333,8.95E-06,0,6
1166,-1.233333333,-1.21E-06,0,6
1167,1.4,-1.07E-05,0,6
1168,-0.9,1.30E-06,0,6
1169,-3.166666667,-2.34E-06,0,6
1170,1.466666667,2.34E-06,0,6
1171,-0.5,-8.72E-06,0,6
1172,1.266666667,3.97E-06,0,6
1173,-1.933333333,-1.13E-05,0,6
1174,-3.433333333,-5.86E-06,0,6
1175,6.1,7.66E-06,0,6
1176,-3.166666667,6.98E-06,0,6
1177,-0.633333333,-2.61E-06,0,6
1178,-2.1,-3.70E-06,0,6
1179,4.3,-4.25E-07,0,6
1180,-1.45,4.91E-06,0,6
1181,2.683333333,-1.91E-05,0,6
1182,0.266666667,8.07E-06,0,6
1183,1.566666667,2.66E-06,0,7
1184,0,3.48E-06,0,7
1185,-0.4,-3.91E-06,0,7
1186,8.4,-7.96E-06,0,7
1187,-3.9,3.91E-06,0,7
1188,-2.4,-5.36E-06,0,7
1189,-3.6,1.91E-06,0,7
1190,0.25,9.85E-07,0,7
1191,-1.616666667,-2.90E-06,0,7
1192,1.533333333,1.93E-06,0,7
1193,0.033333333,3.82E-07,0,7
1194,-0.6,-9.68E-06,0,7
1195,-0.1,7.36E-06,0,7
1196,1.2,-4.47E-06,0,7
1197,2.266666667,3.07E-06,0,7
1198,0.433333333,-1.23E-06,0,7
1199,1.633333333,1.30E-06,0,7
1200,-5.833333333,2.96E-06,0,7
1201,6.966666667,-6.77E-06,0,7
1202,-3.1,2.44E-06,0,7
1203,-0.966666667,5.90E-06,0,7
1204,-0.466666667,1.92E-06,0,7
1205,-1.033333333,6.71E-06,0,7
1206,1.133333333,-9.59E-07,0,7
1207,1.566666667,-4.08E-06,0,7
1208,0.433333333,4.94E-06,0,7
1209,-0.333333333,1.69E-06,0,7
1210,-5.066666667,6.86E-06,0,7
1211,5.3,1.05E-06,0,7
1212,-0.633333333,-7.91E-06,0,7
1213,-3,0,0,7
1214,5.9,7.91E-06,0,7
1215,1.1,9.21E-06,0,7
1216,-3.5,-3.88E-06,0,7
1217,-2.533333333,-6.87E-07,0,7
1218,0.4,-1.52E-05,0,7
1219,2.2,1.07E-05,0,7
1220,-0.466666667,1.30E-06,0,7
1221,1.1,8.96E-07,0,7
1222,-1.95,4.83E-06,0,7
1223,3,4.50E-06,0,7
1224,-3.616666667,5.76E-07,0,7
1225,3.433333333,5.82E-06,0,7
1226,-2.8,1.29E-06,0,7
1227,3.183333333,2.57E-06,0,7
1228,-1.65,6.43E-06,0,7
1229,0.1,2.57E-06,0,7
1230,3.3,0,0,7
1231,-3.466666667,1.91E-06,0,7
1232,1.833333333,9.53E-07,0,7
1233,3.533333333,-1.15E-06,0,7
1234,-3.233333333,-7.60E-07,0,7
1235,-0.666666667,6.20E-06,0,7
1236,2.166666667,-7.15E-06,0,7
1237,-0.366666667,0,0,7
1238,0.8,2.86E-06,0,7
1239,-2.9,1.09E-06,0,7
1240,0.9,4.17E-06,0,7
1241,-0.166666667,5.15E-07,0,7
1242,3.066666667,-6.44E-06,0,7
1243,0.133333333,8.49E-06,0,7
1244,0.766666667,-5.80E-06,0,7
1245,-3.5,-1.10E-05,0,7
1246,1.45,7.69E-07,0,7
1247,0.55,2.08E-06,0,7
1248,-3.066666667,1.76E-06,0,7
1249,-0.7,6.80E-07,0,7
1250,1.466666667,-1.20E-05,0,7
1251,2,8.67E-06,0,7
1252,-0.05,-9.45E-08,0,7
1253,0.05,1.72E-06,0,7
1254,0.2,2.96E-06,0,7
1255,-1.033333333,-1.54E-06,0,7
1256,1.633333333,2.31E-06,0,7
1257,2.6,7.75E-07,0,7
1258,-0.066666667,-3.09E-06,0,7
1259,-4.033333333,0,0,7
1260,2.2,-4.07E-06,0,7
1261,3.5,-7.30E-06,0,7
1262,-2.9,-1.05E-05,0,7
1263,4.716666667,5.81E-06,0,7
1264,-4.316666667,3.59E-06,0,7
1265,0.566666667,-4.83E-06,0,7
1266,2.133333333,7.71E-06,0,7
1267,1.3,-3.42E-07,0,7
1268,-2.733333333,4.74E-06,0,7
1269,1.766666667,-2.09E-06,0,7
1270,0.333333333,-7.28E-06,0,7
1271,1.233333333,8.34E-06,0,7
1272,-3.35,2.33E-06,0,7
1273,2.983333333,7.81E-07,0,7
1274,-1.033333333,-3.11E-06,0,7
1275,0.8,1.25E-05,0,7
1276,1.7,4.54E-06,0,7
1277,1,-4.98E-06,0,7
1278,-1.8,-1.34E-05,0,7
1279,0.6,6.04E-06,0,7
1280,1.186666667,0,0,7
1281,-3.57,0,0,7
1282,6,2.94E-06,0,7
1283,0.766666667,1.36E-05,0,7
1284,0.016666667,-1.57E-06,0,7
1285,2.166666667,-1.65E-06,0,7
1286,-2.366666667,-5.40E-07,0,7
1287,0.866666667,-5.47E-06,0,7
1288,-2.033333333,-2.06E-06,0,7
1289,-0.083333333,-4.41E-06,0,7
1290,0.316666667,1.04E-05,0,7
1291,5.233333333,7.36E-06,0,7
1292,-6.683333333,2.22E-05,0,7
1293,3.05,2.18E-06,0,7
1294,1.87,1.49E-05,0,7
1295,-2.206666667,1.39E-05,0,7
1296,0.303333333,4.97E-06,0,7
1297,0.783333333,1.66E-05,0,7
1298,-3.266666667,1.19E-05,0,7
1299,4.78,5.80E-06,0,7
1300,0.953333333,1.47E-05,0,7
1301,0.416666667,9.48E-06,0,7
1302,0.283333333,1.75E-06,0,7
1303,2.066666667,1.26E-05,0,7
1304,-2.766666667,6.14E-06,0,7
1305,2.166666667,1.54E-05,0,7
1306,-0.5,7.78E-06,0,7
1307,-4.95,1.21E-05,0,7
1308,1.483333333,-5.63E-06,0,7
1309,2.4,1.35E-05,0,7
1310,-1.133333333,-3.36E-06,0,7
1311,1.016666667,8.27E-06,0,7
1312,1.333333333,-2.09E-06,0,7
1313,-2,8.41E-06,0,7
1314,-3.25,6.35E-06,0,7
1315,0.58,2.66E-06,0,7
1316,-3.363333333,-4.77E-06,0,7
1317,2.333333333,1.53E-06,0,7
1318,1.45,1.66E-05,0,7
1319,-3.4,-6.92E-06,0,7
1320,2.883333333,4.94E-06,0,7
1321,-0.316666667,2.82E-06,0,7
1322,-1.033333333,1.96E-05,0,7
1323,-2.216666667,7.14E-06,0,7
1324,-0.416666667,8.24E-06,0,7
1325,5.733333333,5.39E-06,0,7
1326,-4.45,1.32E-05,0,7
1327,-0.6,5.40E-06,0,7
1328,1.666666667,2.02E-06,0,7
1329,-1.55,-3.37E-06,0,7
1330,-6.2,1.00E-06,0,7
1331,6.75,-1.94E-05,0,7
1332,-3.1,-4.05E-08,0,7
1333,-1.25,-5.51E-06,0,7
1334,1.916666667,5.13E-07,0,7
1335,-4.766666667,-1.55E-05,0,7
1336,3.4,-2.75E-05,0,7
1337,-3.333333333,-2.92E-06,0,7
1338,1.8,4.64E-06,0,7
1339,-1.583333333,-2.31E-05,0,7
1340,1.883333333,1.36E-05,0,7
1341,-1.883333333,-1.11E-05,0,7
1342,0.866666667,-1.57E-05,0,7
1343,-7.85,-1.76E-05,0,7
1344,2.1,-6.18E-06,0,7
1345,2.166666667,3.47E-06,0,7
1346,-2.466666667,7.71E-06,0,7
1347,1.55,4.72E-07,0,7
1348,-1.116666667,-1.48E-05,0,7
1349,0.766666667,-5.17E-06,0,7
1350,-0.95,-1.77E-07,0,7
1351,2.4,1.13E-06,0,7
1352,-2.683333333,6.31E-06,0,7
1353,3.35,8.59E-06,0,7
1354,-4.683333333,-4.33E-06,0,7
1355,-0.383333333,-1.11E-05,0,7
1356,2.2,2.26E-05,0,7
1357,-1.316666667,-2.30E-07,0,7
1358,1.216666667,1.08E-05,0,7
1359,0.75,-1.14E-05,0,7
1360,-0.65,2.38E-06,0,7
1361,-1.85,5.92E-06,0,7
1362,4.283333333,4.97E-06,0,7
1363,-1.333333333,-1.12E-06,0,7
1364,-2.683333333,-2.61E-06,0,7
1365,0,9.59E-06,0,7
1366,-0.566666667,-5.06E-06,0,7
1367,1.95,8.14E-06,0,7
1368,1.183333333,2.39E-06,0,7
1369,-2.183333333,5.30E-06,0,7
1370,-0.35,4.54E-06,0,7
1371,-1,6.89E-06,0,7
1372,1.516666667,-1.29E-06,0,7
1373,-3.1,1.13E-05,0,7
1374,0.566666667,1.15E-05,0,7
1375,0.35,6.67E-06,0,7
1376,-2.733333333,1.41E-05,0,7
1377,2.416666667,6.38E-06,0,7
1378,1.933333333,1.03E-05,0,7
1379,-1.81,1.29E-06,0,7
1380,0.976666667,1.15E-05,0,7
1381,0.75,-3.03E-06,0,7
1382,-0.85,7.88E-06,0,7
1383,-2.3,1.84E-05,0,7
1384,2.033333333,2.31E-05,0,7
1385,0.05,1.59E-05,0,7
1386,-1.466666667,4.50E-06,0,7
1387,2.266666667,1.75E-06,0,7
1388,-4.966666667,1.54E-05,0,7
1389,2.833333333,1.87E-05,0,7
1390,-1.166666667,7.16E-07,0,7
1391,0.366666667,1.47E-05,0,7
1392,2.366666667,1.30E-05,0,7
1393,-2.883333333,1.80E-05,0,7
1394,0.883333333,1.01E-05,0,7
1395,-0.133333333,1.06E-05,0,7
1396,-2.6,1.38E-05,0,7
1397,3.533333333,1.69E-05,0,7
1398,-4.266666667,1.90E-05,0,7
1399,6.133333333,1.34E-05,0,7
1400,-4.533333333,1.67E-05,0,7
1401,2.033333333,8.37E-06,0,7
1402,-2.833333333,2.27E-05,0,7
1403,2.133333333,2.05E-05,0,7
1404,-2.2,1.79E-05,0,7
1405,2.5,1.22E-05,0,7
1406,-1.05,3.22E-06,0,7
1407,1.35,1.79E-05,0,7
1408,-0.1,9.09E-06,0,7
1409,0.4,5.37E-06,0,7
1410,0.666666667,1.90E-05,0,7
1411,2.833333333,2.63E-05,0,7
1412,0,2.41E-05,0,7
1413,-3.433333333,2.45E-05,0,7
1414,3.333333333,1.17E-05,0,7
1415,-2.533333333,-4.37E-06,0,7
1416,1.133333333,1.21E-05,0,7
1417,0.866666667,1.08E-05,0,7
1418,3.933333333,2.06E-05,0,7
1419,-1.7,1.46E-05,0,7
1420,-2.366666667,1.92E-05,0,7
1421,0.233333333,2.58E-05,0,7
1422,0.766666667,7.94E-06,0,7
1423,-0.283333333,4.52E-06,0,7
1424,3.55,8.50E-06,0,7
1425,-3.233333333,9.82E-06,0,7
1426,1.333333333,1.07E-05,0,7
1427,-2.8,1.73E-05,0,7
1428,2,3.13E-05,0,7
1429,-3.3,2.14E-05,0,7
1430,3.866666667,9.19E-06,0,7
1431,-2.8,2.02E-05,0,7
1432,2.2,5.98E-06,0,7
1433,-0.566666667,1.36E-05,0,7
1434,-2,9.67E-06,0,7
1435,-1.533333333,1.74E-05,0,7
